"CITYNAME","CITYID","NAHIE","KEYNO","ADDRESS_CODE","FREQ","TYPEOFUSE","ZARFIAT","ZIRBANA","TEDADVAHED","SHAHRROSTA","MAXMASRAFSAAT"
"اردبيل ","001","001","23011901442","010103550002","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23011895080","010101560000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23011903102","010103550001","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23012130307","010105930000","C","40","10","0","2","1021","7.7999999999999998"
"اردبيل ","001","001","23012604913","010102030000","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23012514964","010101910002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012516498","010101910003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012423359","010105670050","C","40","6","0","1","1021","4.9000000000000004"
"اردبيل ","001","001","23012414055","010105460000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23012517818","010101910004","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012513534","010101910001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012803101","010106140003","C","40","10","130","1","1021","10"
"اردبيل ","001","001","23012804531","010106140034","C","40","10","130","1","1021","10"
"اردبيل ","001","001","23012806123","010100860000","C","40","6","0","1","1021","4.2000000000000002"
"اردبيل ","001","001","23012805677","010106140002","C","40","10","10","1","1021","10"
"اردبيل ","001","001","23012925733","010102140002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23013048154","010101530000","C","40","10","0","1","1021","6.2000000000000002"
"اردبيل ","001","001","23013017885","010106480000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23012926700","010102140003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012924471","010102140001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23012990004","010106250000","C","40","10","150","1","1021","8"
"اردبيل ","001","001","23012867600","010105820001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23013074409","010105940000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23013080554","010104810050","C","40","6","0","1","1021","5.5"
"اردبيل ","001","001","23013265529","010104700000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23013105505","010104240000","C","40","10","0","2","1021","6.7999999999999998"
"اردبيل ","001","001","23013609403","010104070000","C","40","10","0","1","1021","9.9000000000000004"
"اردبيل ","001","001","23013507944","010103270000","C","27","25","576","1","1021","25"
"اردبيل ","001","001","23013730080","010104730000","C","40","10","0","1","1021","6.0999999999999996"
"اردبيل ","001","001","23014107947","010105410000","C","40","16","310","2","1021","5.5999999999999996"
"اردبيل ","001","001","23013953556","010100140000","C","40","10","0","1","1021","6.0999999999999996"
"اردبيل ","001","001","23014091610","010104650000","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23013931775","010104380001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23013986970","010106110002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23013968204","010103930000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23013985313","010106110001","C","40","6","118","1","1021","6"
"اردبيل ","001","001","23013988403","010106110003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23013997865","010105250001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23013994322","010101890000","C","40","6","0","1","1021","4.9000000000000004"
"اردبيل ","001","001","23014100120","010105810000","C","40","6","80","1","1021","4.7999999999999998"
"اردبيل ","001","001","23014040926","010106160000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23014769608","010101970001","C","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","001","23014737840","010102110000","C","40","6","0","1","1021","5.0999999999999996"
"اردبيل ","001","001","23014214652","010105720000","C","40","6","0","1","1021","4"
"اردبيل ","001","001","23016479440","010106140001","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23017295261","010103640000","C","40","6","0","1","1021","4.5"
"اردبيل ","001","001","23015585360","010103850003","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23016924686","010106090000","C","40","6","0","1","1021","3.6000000000000001"
"اردبيل ","001","001","23014658619","010105780001","C","40","6","75","1","1021","6"
"اردبيل ","001","001","23016631576","010106330001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23014800600","010105700000","C","40","10","0","1","1021","6.5999999999999996"
"اردبيل ","001","001","23016043290","010105190001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23016604775","010101450001","C","40","6","60","1","1021","6"
"اردبيل ","001","001","23014408636","010105770000","C","40","25","550","4","1021","25"
"اردبيل ","001","001","23017252961","010104460002","C","40","10","180","1","1021","10"
"اردبيل ","001","001","23017360586","010105600002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23017358872","010105600001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23014322040","010101450000","C","40","6","0","1","1021","4.7000000000000002"
"اردبيل ","001","001","23015549845","010105720002","C","40","10","150","2","1021","10"
"اردبيل ","001","001","23017683282","010104840002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23017684602","010104840003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23017686136","010104840004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23016044788","010105190002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23015587010","010103850004","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23015589065","010103850005","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23014656969","010105780002","C","40","6","75","1","1021","6"
"اردبيل ","001","001","23014533880","010100130000","C","40","10","225","1","1021","4.9000000000000004"
"اردبيل ","001","001","23016632601","010106330002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23015206723","010101330000","C","40","6","0","1","1021","6"
"اردبيل ","001","001","23014655244","010105780000","C","40","6","75","1","1021","6"
"اردبيل ","001","001","23016715538","010100210000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23014175977","010105110000","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23015584009","010103850002","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23016813234","010101900001","C","40","10","135","1","1021","10"
"اردبيل ","001","001","23016879787","010101700005","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23016906668","010104270000","C","40","10","0","2","1021","6.7999999999999998"
"اردبيل ","001","001","23016047110","010105190004","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23016874710","010101700002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23016959002","010100310000","C","20","16","480","1","1021","16"
"اردبيل ","001","001","23016876302","010101700003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23016203461","010106430001","C","40","10","135","1","1021","10"
"اردبيل ","001","001","23014223082","010106220000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23014232502","010101750000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23014781524","010104280000","C","40","10","0","1","1021","6.2999999999999998"
"اردبيل ","001","001","23014987765","010101500000","C","40","6","0","1","1021","3.6000000000000001"
"اردبيل ","001","001","23016045755","010105190003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23015013590","010100230000","C","40","16","0","1","1021","12"
"اردبيل ","001","001","23016139056","010106300000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23015582407","010103850001","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23015056990","010101300005","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23016205053","010106430002","C","40","10","90","1","1021","10"
"اردبيل ","001","001","23014381298","010104040002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23016310461","010101350000","C","40","6","0","1","1021","5.4000000000000004"
"اردبيل ","001","001","23016890568","010105560000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23014470564","010101650000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23016496786","010102080001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23016878062","010101700004","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23015108380","010104010000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23017251010","010104460001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23017218517","010105840000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23017443923","010104430000","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23014379416","010104040001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23018152686","010105620001","C","40","6","50","1","1021","6"
"اردبيل ","001","001","23018782295","010100990050","C","20","10","150","1","1021","10"
"اردبيل ","001","001","23019076647","010105440000","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23017767244","010105240000","C","40","6","0","1","1021","4.7000000000000002"
"اردبيل ","001","001","23019172172","010106310002","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23018199907","010106040001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018521317","010105570000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23019051786","010104220001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23019474702","010102080000","C","40","10","0","1","1021","6.9000000000000004"
"اردبيل ","001","001","23018883887","010101870003","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23018885300","010101870004","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23018246566","010103900003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019442424","010105470001","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23019443912","010105470003","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23019173897","010106310003","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23019445446","010105470002","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23019446934","010105470004","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23019448468","010105470005","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23019450171","010105470006","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23018410101","010104020050","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019451375","010105470007","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23019453488","010105470008","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23018127535","010106120000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018201280","010106040002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018431200","010105880000","C","40","6","0","1","1021","2.7000000000000002"
"اردبيل ","001","001","23018243839","010103900001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018245420","010103900002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018282729","010104680002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019170580","010106310001","C","40","6","115","1","1021","6"
"اردبيل ","001","001","23019052980","010104220002","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23018965804","010105190000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018814427","010106480001","C","40","6","75","1","1021","6"
"اردبيل ","001","001","23018113333","010105490000","C","40","6","45","1","1021","6"
"اردبيل ","001","001","23019293206","010101830000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23019295250","010101710000","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23018882004","010101870002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23017787149","010105820000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23018774311","010105900000","C","40","6","0","1","1021","4.9000000000000004"
"اردبيل ","001","001","23018283401","010104680003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23018280900","010104680001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23017934901","010100600000","C","40","10","0","2","1021","6.7999999999999998"
"اردبيل ","001","001","23020719150","010105130003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23020501578","010104850001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020504363","010104850003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020902360","010106370005","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23019844647","010106010002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020502908","010104850002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020339987","010104960001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019663377","010104120000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021275706","010104120004","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23020120453","010103790001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23019846523","010106010003","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23019923879","010106270001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020376017","010105670000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23020899373","010106370003","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23021187918","010106320000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23020343635","010104960003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021273467","010104120002","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23021274660","010104120003","C","40","6","95","1","1021","6"
"اردبيل ","001","001","23020427470","010106180001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23020900837","010106370004","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23020428674","010106180002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019783433","010106420000","C","40","6","0","1","1021","4"
"اردبيل ","001","001","23021028382","010106700001","C","40","6","108","1","1021","6"
"اردبيل ","001","001","23019802961","010106450001","C","40","6","92","1","1021","6"
"اردبيل ","001","001","23020121941","010103790002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23019847953","010106010004","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23020150402","010103870000","C","40","10","150","1","1021","10"
"اردبيل ","001","001","23020747097","010105660000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019976155","010101490000","C","40","16","275","1","1021","16"
"اردبيل ","001","001","23021102548","010104140050","C","40","10","0","2","1021","8.0999999999999996"
"اردبيل ","001","001","23020718015","010105130002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021010023","010106410000","C","40","6","120","1","1021","3.2000000000000002"
"اردبيل ","001","001","23020341759","010104960002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23019524962","010104370001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23020082687","010101050000","C","40","10","180","2","1021","8.6999999999999993"
"اردبيل ","001","001","23020123760","010103790003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23021039857","010100800000","C","40","16","160","2","1021","10.699999999999999"
"اردبيل ","001","001","23019925813","010106270002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23022629543","010105100001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23022147642","010101730000","C","40","6","120","1","1021","3.8999999999999999"
"اردبيل ","001","001","23021810301","010105850002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23022632519","010105100003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23022210854","010101840010","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23021437401","010105670001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23021442069","010101420012","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23021443615","010101420006","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23021447909","010101420010","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23021809212","010105850001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23022730500","010103850000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021904291","010104890001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021346996","010106640000","C","40","16","120","3","1021","10.9"
"اردبيل ","001","001","23022677963","010101600001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23022988707","010104910001","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23022681100","010101600003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23021444750","010101420011","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23021450680","010101420008","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23022124726","010104020051","C","40","6","93","1","1021","6"
"اردبيل ","001","001","23022666615","010103580000","C","40","10","200","2","1021","10"
"اردبيل ","001","001","23021907892","010104890003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23022127806","010104020053","C","40","6","93","1","1021","6"
"اردبيل ","001","001","23021438242","010105670003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23022086507","010101970000","C","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","001","23021449364","010101420009","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23021905848","010104890002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23022759007","010101630002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23022756969","010101630001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23021446579","010101420007","C","40","6","65","1","1021","6"
"اردبيل ","001","001","23022126486","010104020052","C","40","6","93","1","1021","6"
"اردبيل ","001","001","23021559091","010100480001","C","20","6","18","1","1021","6"
"اردبيل ","001","001","23022430082","010105370004","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23021507261","010101880000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23022679329","010101600002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23022630927","010105100002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23023930230","010105210000","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23023929662","010102760002","C","27","65","0","1","1021","65"
"اردبيل ","001","001","23023180317","010100240001","C","20","10","130","1","1021","10"
"اردبيل ","001","001","23024009499","010106420002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23023441501","010106150004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23024123806","010105750001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23024692085","010106580000","C","40","10","154","1","1021","7.5999999999999996"
"اردبيل ","001","001","23024524609","010105980000","C","40","6","112","1","1021","6"
"اردبيل ","001","001","23024276296","010100140002","C","20","10","190","1","1021","10"
"اردبيل ","001","001","23024095437","010103260001","C","27","65","0","1","1021","51.100000000000001"
"اردبيل ","001","001","23023387230","010105580000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23023957509","010100620000","C","23","40","0","1","1021","37.799999999999997"
"اردبيل ","001","001","23024533481","010104030000","C","40","10","121","1","1021","4"
"اردبيل ","001","001","23023438694","010106150002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23023523392","010105110004","C","20","6","49","1","1021","6"
"اردبيل ","001","001","23024171410","010105590005","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23024227772","010101660000","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23024469655","010101720000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23023440171","010106150003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23024008127","010106420001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23024156414","010101320050","C","30","25","0","1","1021","21.199999999999999"
"اردبيل ","001","001","23023495897","010101060000","C","40","10","0","2","1021","8.5999999999999996"
"اردبيل ","001","001","23023384671","010103990000","C","40","6","120","1","1021","4.5"
"اردبيل ","001","001","23023792202","010101610001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23023437322","010106150001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23024108220","010101460000","C","40","16","320","2","1021","11.699999999999999"
"اردبيل ","001","001","23025067319","010105950000","C","40","6","80","1","1021","3.7000000000000002"
"اردبيل ","001","001","23025979084","010103960000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026173807","010101910000","C","40","6","0","1","1021","4.7999999999999998"
"اردبيل ","001","001","23025107887","010101280002","C","40","6","110","1","1021","6"
"اردبيل ","001","001","23025119002","010105800000","C","40","6","0","1","1021","2.7000000000000002"
"اردبيل ","001","001","23025575790","010105160000","C","40","6","74","1","1021","4.7999999999999998"
"اردبيل ","001","001","23024967009","010101590000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23025675089","010106710000","C","40","10","200","2","1021","10"
"اردبيل ","001","001","23026398001","010105790000","C","40","6","80","1","1021","4.7999999999999998"
"اردبيل ","001","001","23026511816","010106390001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23026185601","010103860004","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026540082","010106690000","C","40","6","0","1","1021","3.2999999999999998"
"اردبيل ","001","001","23026514259","010106390002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23026515689","010106390003","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23025613272","010106690001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23026378107","010101930000","C","40","10","0","2","1021","7.7000000000000002"
"اردبيل ","001","001","23025856643","010106380002","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23026181101","010103860001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23025616068","010106690003","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23026275376","010106100000","C","40","6","0","1","1021","3.8999999999999999"
"اردبيل ","001","001","23025614534","010106690002","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23025982286","010103960003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23025855676","010106380001","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23025106683","010101280001","C","40","6","118","1","1021","6"
"اردبيل ","001","001","23024965359","010101700000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23025147450","010101850001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026289057","010106070001","C","40","10","129","1","1021","4"
"اردبيل ","001","001","23025980526","010103960001","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026182521","010103860002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026183725","010103860003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23024909291","010106350000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23024911358","010105640000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23025858235","010106380003","C","40","6","85","1","1021","6"
"اردبيل ","001","001","23027904611","010105300000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23026912314","010105730003","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026558626","010101570001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23027779455","010105500003","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027783330","010101300004","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027777921","010105500002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027785384","010101300002","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027776433","010105500001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027844543","010100520000","C","40","16","0","3","1021","14.1"
"اردبيل ","001","001","23026918879","010106140000","C","40","10","150","2","1021","10"
"اردبيل ","001","001","23027350495","010106730001","C","40","6","70","1","1021","6"
"اردبيل ","001","001","23027794009","010101730001","C","40","6","80","1","1021","6"
"اردبيل ","001","001","23028229637","010101780002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23028231577","010101780003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23028046480","010106330000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23028116820","010106370002","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23026559761","010101570002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23027787329","010101300003","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23027938944","010105850000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23027874650","010100010000","C","21","16","850","1","1021","11.5"
"اردبيل ","001","001","23027999320","010106560003","C","20","6","17","1","1021","6"
"اردبيل ","001","001","23026561180","010101570004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23026562090","010101570003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23027781511","010101300001","C","40","6","90","1","1021","6"
"اردبيل ","001","001","23028202663","010104950000","C","40","16","0","3","1021","13.5"
"اردبيل ","001","001","23026939161","010105330000","C","40","6","0","1","1021","3.6000000000000001"
"اردبيل ","001","001","23027516248","010105320000","C","40","6","120","1","1021","6"
"اردبيل ","001","001","23028228660","010101780001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029327093","010101760000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029172126","010103840000","C","40","10","140","1","1021","10"
"اردبيل ","001","001","23028654140","010106070000","C","40","10","129","1","1021","4"
"اردبيل ","001","001","23028594367","010100260050","C","40","10","0","2","1021","9.5"
"اردبيل ","001","001","23029467349","010106510000","C","40","6","36","1","1021","6"
"اردبيل ","001","001","23030045274","010101550003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029540763","010100680000","C","20","6","80","1","1021","6"
"اردبيل ","001","001","23028322898","010105150004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029174691","010101230002","C","20","6","120","1","1021","6"
"اردبيل ","001","001","23029016318","010101630000","C","40","6","75","1","1021","2.7000000000000002"
"اردبيل ","001","001","23028629000","010100530001","C","20","6","15","1","1021","6"
"اردبيل ","001","001","23029372786","010103970006","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029839228","010102760003","C","25","10","37","1","1021","10"
"اردبيل ","001","001","23028321810","010105150003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23028329809","010105150001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23028320322","010105150002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23029643710","010103600001","C","40","6","120","1","1021","6"
